$VISION
* File: C:\Users\gdt5762\Documents\MyFirstSim.inpx
* Comment: 
* Date: 5/2/2021 12:40:21 PM
* PTV Vissim: 2020.00 [13]
* 
* Table: Vehicles In Network
* 
* SIMSEC: SimSec, Simulation second (Simulation time [s]) [s]
* NO: No, Number (Unique vehicle number)
* COORDFRONTX: CoordFrontX, Coordinate front (x) (X-coordinate of vechicle’s front end)
* COORDFRONTY: CoordFrontY, Coordinate front (y) (Y-coordinate of vechicle’s front end)
* COORDFRONTZ: CoordFrontZ, Coordinate front (z) (Z-coordinate of vechicle’s front end) [m]
* SPEED: Speed, Speed (Speed at the end of the time step) [km/h]
* ORIENTATIONANGLE: OrientationAngle, Orientation angle
* 
* SimSec;No;CoordFrontX;CoordFrontY;CoordFrontZ;Speed;OrientationAngle
* Simulation second;Number;Coordinate front (x);Coordinate front (y);Coordinate front (z);Speed;Orientation angle
*
$VEHICLE:SIMSEC;NO;COORDFRONTX;COORDFRONTY;COORDFRONTZ;SPEED;ORIENTATIONANGLE
66.80;55;-20.903;123.053;0.000;50.41;359.17
66.80;56;137.637;133.851;0.000;55.67;181.07
66.80;57;-47.591;123.164;0.000;48.33;0.25
66.80;58;160.143;134.272;0.000;53.02;181.07
66.80;59;-67.821;123.077;0.000;49.27;0.25
66.80;60;183.332;134.706;0.000;51.86;181.07
66.80;61;-86.974;122.994;0.000;50.08;0.25
66.90;15;-3.038;-0.086;0.000;55.11;247.24
66.90;26;85.896;195.579;0.000;50.32;67.23
66.90;34;53.165;135.399;0.000;0.00;246.05
66.90;37;55.140;141.127;0.000;0.00;241.25
66.90;39;-87.128;127.613;0.000;52.56;182.46
66.90;40;-53.886;129.044;0.000;48.45;182.44
66.90;41;185.782;128.327;0.000;55.33;1.64
66.90;42;74.028;129.123;0.000;0.00;181.21
66.90;43;57.972;146.371;0.000;0.00;247.60
66.90;44;150.632;127.323;0.000;56.34;1.64
66.90;45;108.507;126.119;0.000;47.25;1.64
66.90;46;0.823;131.124;0.000;51.51;182.11
66.90;47;38.997;101.527;0.000;39.27;251.32
66.90;48;64.837;143.838;0.000;12.42;67.37
66.90;49;57.829;127.725;0.000;9.01;65.93
66.90;50;69.028;155.066;0.000;36.22;86.93
66.90;51;61.580;136.893;0.000;7.17;279.24
66.90;52;38.629;124.517;0.000;51.32;1.39
66.90;53;60.946;132.544;0.000;56.61;180.42
66.90;54;49.093;107.342;0.000;24.43;67.18
66.90;55;-19.502;123.031;0.000;50.46;359.15
66.90;56;136.091;133.822;0.000;55.70;181.07
66.90;57;-46.249;123.170;0.000;48.26;0.25
66.90;58;158.671;134.245;0.000;52.97;181.07
66.90;59;-66.453;123.083;0.000;49.20;0.25
66.90;60;181.891;134.679;0.000;51.92;181.07
66.90;61;-85.584;123.000;0.000;50.00;0.25
67.00;15;-3.630;-1.496;0.000;55.01;247.24
67.00;26;86.437;196.869;0.000;50.41;67.23
67.00;34;53.165;135.399;0.000;0.00;246.05
67.00;37;55.140;141.127;0.000;0.00;241.25
67.00;39;-88.588;127.551;0.000;52.64;182.46
67.00;40;-55.232;128.986;0.000;48.54;182.45
67.00;41;187.319;128.371;0.000;55.38;1.64
67.00;42;74.028;129.123;0.000;0.00;181.21
67.00;43;57.972;146.371;0.000;0.00;247.60
67.00;44;152.197;127.367;0.000;56.41;1.64
67.00;45;109.820;126.157;0.000;47.31;1.64
67.00;46;-0.607;131.071;0.000;51.51;182.11
67.00;47;38.582;100.508;0.000;39.93;250.50
67.00;48;64.962;144.148;0.000;11.65;67.44
67.00;49;57.928;127.944;0.000;8.28;65.92
67.00;50;69.436;156.013;0.000;36.77;82.60
67.00;51;61.657;136.712;0.000;6.86;279.96
67.00;52;40.062;124.546;0.000;51.92;1.33
67.00;53;59.375;132.536;0.000;56.53;180.38
67.00;54;49.349;107.963;0.000;23.94;67.22
67.00;55;-18.100;123.009;0.000;50.52;359.14
67.00;56;134.543;133.794;0.000;55.74;181.07
67.00;57;-44.910;123.175;0.000;48.19;0.25
67.00;58;157.200;134.217;0.000;52.93;181.07
67.00;59;-65.087;123.089;0.000;49.13;0.25
67.00;60;180.448;134.652;0.000;51.98;181.07
67.00;61;-84.197;123.006;0.000;49.93;0.25
67.00;62;116.634;284.106;0.000;36.16;246.13
67.10;15;-4.220;-2.904;0.000;54.91;247.24
67.10;26;86.980;198.162;0.000;50.51;67.23
67.10;34;53.165;135.399;0.000;0.00;246.05
67.10;37;55.140;141.127;0.000;0.00;241.25
67.10;39;-90.050;127.488;0.000;52.73;182.46
67.10;40;-56.581;128.928;0.000;48.63;182.45
67.10;41;188.857;128.415;0.000;55.42;1.64
67.10;42;74.028;129.123;0.000;0.00;181.21
67.10;43;57.972;146.371;0.000;0.00;247.60
67.10;44;153.764;127.412;0.000;56.50;1.64
67.10;45;111.134;126.194;0.000;47.38;1.64
67.10;46;-2.037;131.019;0.000;51.51;182.11
67.10;47;38.164;99.471;0.000;40.58;249.91
67.10;48;65.080;144.442;0.000;11.15;67.50
67.10;49;58.019;128.145;0.000;7.58;65.90
67.10;50;69.878;156.959;0.000;37.31;78.78
67.10;51;61.730;136.534;0.000;6.81;280.62
67.10;52;41.512;124.574;0.000;52.51;1.27
67.10;53;57.806;132.528;0.000;56.45;180.35
67.10;54;49.600;108.572;0.000;23.45;67.25
67.10;55;-16.696;123.013;0.000;50.57;359.42
67.10;56;132.994;133.765;0.000;55.78;181.07
67.10;57;-43.572;123.181;0.000;48.12;0.25
67.10;58;155.731;134.190;0.000;52.89;181.07
67.10;59;-63.724;123.094;0.000;49.05;0.25
67.10;60;179.004;134.625;0.000;52.05;181.07
67.10;61;-82.811;123.012;0.000;49.85;0.25
67.10;62;116.227;283.185;0.000;36.34;246.13
67.20;15;-4.810;-4.309;0.000;54.82;247.24
67.20;26;87.524;199.456;0.000;50.61;67.23
67.20;34;53.165;135.399;0.000;0.00;246.05
67.20;37;55.140;141.127;0.000;0.00;241.25
67.20;39;-91.514;127.425;0.000;52.81;182.46
67.20;40;-57.932;128.870;0.000;48.72;182.46
67.20;41;190.397;128.459;0.000;55.46;1.64
67.20;42;74.028;129.123;0.000;0.00;181.21
67.20;43;57.972;146.371;0.000;0.00;247.60
67.20;44;155.333;127.457;0.000;56.52;1.64
67.20;45;112.451;126.232;0.000;47.44;1.64
67.20;46;-3.467;130.966;0.000;51.56;182.11
67.20;47;37.741;98.416;0.000;41.23;249.49
67.20;48;65.194;144.727;0.000;10.94;67.56
67.20;49;58.102;128.328;0.000;6.90;65.89
67.20;50;70.310;157.918;0.000;37.84;75.93
67.20;51;61.813;136.359;0.000;6.98;281.38
67.20;52;42.977;124.600;0.000;52.98;1.20
67.20;53;56.239;132.520;0.000;56.37;180.33
67.20;54;49.845;109.168;0.000;22.95;67.28
67.20;55;-15.291;123.062;0.000;50.62;0.13
67.20;56;131.446;133.736;0.000;55.74;181.07
67.20;57;-42.236;123.187;0.000;48.06;0.25
67.20;58;154.261;134.162;0.000;52.95;181.07
67.20;59;-62.362;123.100;0.000;48.98;0.25
67.20;60;177.557;134.598;0.000;52.11;181.07
67.20;61;-81.427;123.018;0.000;49.77;0.25
67.20;62;115.817;282.258;0.000;36.60;246.13
67.30;15;-5.398;-5.712;0.000;54.72;247.24
67.30;26;88.068;200.754;0.000;50.70;67.23
67.30;34;53.165;135.399;0.000;0.00;246.05
67.30;37;55.140;141.127;0.000;0.00;241.25
67.30;39;-92.981;127.362;0.000;52.90;182.46
67.30;40;-59.285;128.811;0.000;48.81;182.46
67.30;41;191.937;128.503;0.000;55.51;1.64
67.30;42;74.028;129.123;0.000;0.00;181.21
67.30;43;57.972;146.371;0.000;0.00;247.60
67.30;44;156.903;127.502;0.000;56.52;1.64
67.30;45;113.769;126.269;0.000;47.51;1.64
67.30;46;-4.899;130.913;0.000;51.61;182.11
67.30;47;37.313;97.343;0.000;41.88;249.18
67.30;48;65.306;145.010;0.000;10.97;67.64
67.30;49;58.177;128.494;0.000;6.26;65.88
67.30;50;70.736;158.893;0.000;38.38;73.82
67.30;51;61.915;136.184;0.000;7.32;282.40
67.30;52;44.454;124.627;0.000;53.35;1.15
67.30;53;54.674;132.511;0.000;56.29;180.33
67.30;54;50.086;109.751;0.000;22.46;67.30
67.30;55;-13.885;123.108;0.000;50.68;0.60
67.30;56;129.898;133.707;0.000;55.71;181.07
67.30;57;-40.902;123.193;0.000;47.99;0.25
67.30;58;152.789;134.135;0.000;53.09;181.07
67.30;59;-61.002;123.106;0.000;48.91;0.25
67.30;60;176.109;134.571;0.000;52.18;181.07
67.30;61;-80.046;123.024;0.000;49.70;0.25
67.30;62;115.403;281.324;0.000;36.94;246.13
67.40;15;-5.985;-7.112;0.000;54.62;247.24
67.40;26;88.614;202.053;0.000;50.73;67.23
67.40;34;53.165;135.399;0.000;0.00;246.05
67.40;37;55.140;141.127;0.000;0.00;241.25
67.40;39;-94.450;127.298;0.000;52.98;182.46
67.40;40;-60.641;128.753;0.000;48.90;182.46
67.40;41;193.479;128.547;0.000;55.55;1.64
67.40;42;74.028;129.123;0.000;0.00;181.21
67.40;43;57.972;146.371;0.000;0.00;247.60
67.40;44;158.473;127.547;0.000;56.59;1.64
67.40;45;115.089;126.307;0.000;47.58;1.64
67.40;46;-6.333;130.860;0.000;51.67;182.11
67.40;47;36.880;96.254;0.000;42.51;248.97
67.40;48;65.419;145.296;0.000;11.18;67.70
67.40;49;58.245;128.645;0.000;5.65;65.87
67.40;50;71.158;159.882;0.000;38.91;72.28
67.40;51;62.021;135.998;0.000;7.79;283.40
67.40;52;45.940;124.651;0.000;53.65;1.09
67.40;53;53.112;132.502;0.000;56.20;180.33
67.40;54;50.321;110.322;0.000;21.97;67.33
67.40;55;-12.477;123.151;0.000;50.73;0.91
67.40;56;128.352;133.678;0.000;55.67;181.07
67.40;57;-39.570;123.198;0.000;47.92;0.25
67.40;58;151.311;134.107;0.000;53.30;181.07
67.40;59;-59.645;123.112;0.000;48.83;0.25
67.40;60;174.659;134.544;0.000;52.24;181.07
67.40;61;-78.666;123.030;0.000;49.62;0.25
67.40;62;114.986;280.381;0.000;37.34;246.13
67.50;15;-6.572;-8.510;0.000;54.52;247.24
67.50;26;89.159;203.351;0.000;50.68;67.23
67.50;34;53.165;135.399;0.000;0.00;246.05
67.50;37;55.140;141.127;0.000;0.00;241.25
67.50;39;-95.922;127.235;0.000;53.07;182.46
67.50;40;-61.999;128.695;0.000;48.99;182.46
67.50;41;195.022;128.591;0.000;55.59;1.64
67.50;42;74.028;129.123;0.000;0.00;181.21
67.50;43;57.972;146.371;0.000;0.00;247.60
67.50;44;160.045;127.592;0.000;56.59;1.64
67.50;45;116.411;126.345;0.000;47.64;1.64
67.50;46;-7.768;130.807;0.000;51.72;182.11
67.50;47;36.442;95.148;0.000;43.15;248.82
67.50;48;65.535;145.590;0.000;11.54;67.77
67.50;49;58.306;128.781;0.000;5.07;65.87
67.50;50;71.578;160.887;0.000;39.43;71.16
67.50;51;62.134;135.799;0.000;8.38;284.38
67.50;52;47.433;124.675;0.000;53.88;1.05
67.50;53;51.552;132.492;0.000;56.12;180.35
67.50;54;50.551;110.880;0.000;21.49;67.35
67.50;55;-11.067;123.192;0.000;50.78;1.12
67.50;56;126.806;133.649;0.000;55.63;181.07
67.50;57;-38.240;123.204;0.000;47.85;0.25
67.50;58;149.827;134.079;0.000;53.59;181.07
67.50;59;-58.290;123.118;0.000;48.76;0.25
67.50;60;173.207;134.517;0.000;52.31;181.07
67.50;61;-77.289;123.036;0.000;49.54;0.25
67.50;62;114.564;279.426;0.000;37.82;246.13
67.60;26;89.703;204.648;0.000;50.58;67.23
67.60;34;53.165;135.399;0.000;0.00;246.05
67.60;37;55.140;141.127;0.000;0.00;241.25
67.60;39;-97.396;127.172;0.000;53.15;182.46
67.60;40;-63.360;128.636;0.000;49.09;182.46
67.60;41;196.566;128.635;0.000;55.64;1.64
67.60;42;74.028;129.123;0.000;0.00;181.21
67.60;43;57.972;146.371;0.000;0.00;247.60
67.60;44;161.617;127.637;0.000;56.66;1.64
67.60;45;117.735;126.383;0.000;47.71;1.64
67.60;46;-9.204;130.754;0.000;51.77;182.11
67.60;47;35.997;94.026;0.000;43.77;248.71
67.60;48;65.656;145.894;0.000;12.01;67.82
67.60;49;58.363;128.906;0.000;4.84;65.86
67.60;50;72.000;161.907;0.000;39.95;70.34
67.60;51;62.253;135.585;0.000;9.05;285.35
67.60;52;48.932;124.698;0.000;54.03;1.00
67.60;53;49.994;132.480;0.000;56.04;180.38
67.60;54;50.776;111.425;0.000;21.00;67.36
67.60;55;-9.657;123.232;0.000;50.84;1.26
67.60;56;125.261;133.620;0.000;55.60;181.07
67.60;57;-36.912;123.210;0.000;47.78;0.25
67.60;58;148.334;134.051;0.000;53.95;181.07
67.60;59;-56.936;123.124;0.000;48.68;0.25
67.60;60;171.754;134.489;0.000;52.37;181.07
67.60;61;-75.914;123.042;0.000;49.46;0.25
67.60;62;114.136;278.459;0.000;38.33;246.13
67.70;26;90.247;205.943;0.000;50.49;67.23
67.70;34;53.165;135.399;0.000;0.00;246.05
67.70;37;55.140;141.127;0.000;0.00;241.25
67.70;39;-98.872;127.108;0.000;53.23;182.46
67.70;40;-64.724;128.577;0.000;49.18;182.46
67.70;41;198.112;128.679;0.000;55.68;1.64
67.70;42;74.028;129.123;0.000;0.00;181.21
67.70;43;57.972;146.371;0.000;0.00;247.60
67.70;44;163.191;127.681;0.000;56.75;1.64
67.70;45;119.060;126.421;0.000;47.77;1.64
67.70;46;-10.642;130.701;0.000;51.83;182.11
67.70;47;35.539;92.890;0.000;44.40;248.54
67.70;48;65.782;146.211;0.000;12.59;67.88
67.70;49;58.419;129.029;0.000;4.88;65.85
67.70;50;72.423;162.941;0.000;40.47;69.74
67.70;51;62.381;135.354;0.000;9.79;286.30
67.70;52;50.434;124.721;0.000;54.12;0.96
67.70;53;48.439;132.467;0.000;55.96;180.41
67.70;54;50.996;111.959;0.000;20.59;67.38
67.70;55;-8.244;123.272;0.000;50.89;1.36
67.70;56;123.718;133.591;0.000;55.56;181.07
67.70;57;-35.585;123.216;0.000;47.71;0.25
67.70;58;146.829;134.023;0.000;54.38;181.07
67.70;59;-55.585;123.130;0.000;48.61;0.25
67.70;60;170.298;134.462;0.000;52.43;181.07
67.70;61;-74.541;123.048;0.000;49.39;0.25
67.70;62;113.702;277.479;0.000;38.83;246.13
67.80;26;90.789;207.235;0.000;50.39;67.23
67.80;34;53.165;135.399;0.000;0.00;246.05
67.80;37;55.140;141.127;0.000;0.00;241.25
67.80;39;-100.349;127.045;0.000;53.25;182.46
67.80;40;-66.090;128.519;0.000;49.27;182.46
67.80;41;199.658;128.723;0.000;55.72;1.64
67.80;42;74.028;129.123;0.000;0.00;181.21
67.80;43;57.972;146.371;0.000;0.00;247.60
67.80;44;164.768;127.727;0.000;56.78;1.64
67.80;45;120.388;126.459;0.000;47.84;1.64
67.80;46;-12.081;130.648;0.000;51.88;182.11
67.80;47;35.064;91.743;0.000;45.01;248.27
67.80;48;65.914;146.545;0.000;13.23;67.92
67.80;49;58.476;129.156;0.000;5.14;65.85
67.80;50;72.848;163.989;0.000;40.99;69.31
67.80;51;62.518;135.103;0.000;10.60;287.23
67.80;52;51.937;124.744;0.000;54.13;0.93
67.80;53;46.886;132.451;0.000;55.88;180.47
67.80;54;51.212;112.483;0.000;20.22;67.39
67.80;55;-6.830;123.311;0.000;50.94;1.42
67.80;56;122.175;133.562;0.000;55.52;181.07
67.80;57;-34.261;123.221;0.000;47.65;0.25
67.80;58;145.314;133.995;0.000;54.73;181.07
67.80;59;-54.236;123.135;0.000;48.53;0.25
67.80;60;168.841;134.435;0.000;52.50;181.07
67.80;61;-73.170;123.054;0.000;49.31;0.25
67.80;62;113.263;276.486;0.000;39.34;246.13
67.80;63;-2.487;-8.158;0.000;54.63;67.22
67.90;26;91.330;208.524;0.000;50.29;67.23
67.90;34;53.165;135.399;0.000;0.00;246.05
67.90;37;55.140;141.127;0.000;0.00;241.25
67.90;39;-101.826;126.981;0.000;53.19;182.46
67.90;40;-67.458;128.460;0.000;49.36;182.46
67.90;41;201.206;128.768;0.000;55.77;1.64
67.90;42;74.028;129.123;0.000;0.00;181.21
67.90;43;57.972;146.371;0.000;0.00;247.60
67.90;44;166.344;127.772;0.000;56.78;1.64
67.90;45;121.717;126.497;0.000;47.90;1.64
67.90;46;-13.522;130.595;0.000;51.94;182.11
67.90;47;34.584;90.579;0.000;45.63;248.09
67.90;48;66.053;146.895;0.000;13.94;67.97
67.90;49;58.537;129.292;0.000;5.58;65.84
67.90;50;73.278;165.052;0.000;41.50;69.01
67.90;51;62.665;134.831;0.000;11.49;288.14
67.90;52;53.440;124.766;0.000;54.12;0.90
67.90;53;45.335;132.434;0.000;55.79;180.52
67.90;54;51.425;112.997;0.000;19.86;67.41
67.90;55;-5.415;123.349;0.000;51.00;1.46
67.90;56;120.634;133.533;0.000;55.49;181.07
67.90;57;-32.938;123.227;0.000;47.58;0.25
67.90;58;143.790;133.966;0.000;55.02;181.07
67.90;59;-52.889;123.141;0.000;48.46;0.25
67.90;60;167.383;134.408;0.000;52.49;181.07
67.90;61;-71.802;123.060;0.000;49.23;0.25
67.90;62;112.818;275.481;0.000;39.84;246.13
67.90;63;-1.899;-6.758;0.000;54.68;67.22
68.00;26;91.871;209.811;0.000;50.20;67.23
68.00;34;53.165;135.399;0.000;0.00;246.05
68.00;37;55.140;141.127;0.000;0.00;241.25
68.00;39;-103.301;126.918;0.000;53.10;182.46
68.00;40;-68.829;128.401;0.000;49.45;182.46
68.00;41;202.755;128.812;0.000;55.81;1.64
68.00;42;74.028;129.123;0.000;0.00;181.21
68.00;43;57.972;146.371;0.000;0.00;247.60
68.00;44;167.922;127.817;0.000;56.85;1.64
68.00;45;123.048;126.535;0.000;47.97;1.64
68.00;46;-14.965;130.541;0.000;51.99;182.11
68.00;47;34.098;89.401;0.000;46.13;247.96
68.00;48;66.200;147.265;0.000;14.73;68.01
68.00;49;58.604;129.441;0.000;6.16;65.83
68.00;50;73.711;166.128;0.000;42.00;68.79
68.00;51;62.849;134.548;0.000;12.45;289.44
68.00;52;54.943;124.788;0.000;54.10;0.89
68.00;53;43.786;132.412;0.000;55.71;180.61
68.00;54;51.633;113.503;0.000;19.51;67.42
68.00;55;-3.998;123.388;0.000;51.05;1.49
68.00;56;119.093;133.505;0.000;55.45;181.07
68.00;57;-31.618;123.233;0.000;47.51;0.25
68.00;58;142.259;133.938;0.000;55.23;181.07
68.00;59;-51.544;123.147;0.000;48.38;0.25
68.00;60;165.926;134.380;0.000;52.43;181.07
68.00;61;-70.435;123.066;0.000;49.15;0.25
68.00;62;112.367;274.463;0.000;40.33;246.13
68.00;63;-1.311;-5.357;0.000;54.73;67.22
68.10;26;92.410;211.095;0.000;50.10;67.23
68.10;34;53.165;135.399;0.000;0.00;246.05
68.10;37;55.140;141.127;0.000;0.00;241.25
68.10;39;-104.774;126.854;0.000;53.02;182.46
68.10;40;-70.203;128.342;0.000;49.54;182.46
68.10;41;204.305;128.856;0.000;55.85;1.64
68.10;42;74.028;129.123;0.000;0.00;181.21
68.10;43;57.972;146.371;0.000;0.00;247.60
68.10;44;169.500;127.862;0.000;56.84;1.64
68.10;45;124.380;126.573;0.000;48.03;1.64
68.10;46;-16.409;130.488;0.000;52.04;182.11
68.10;47;33.608;88.210;0.000;46.55;247.88
68.10;48;66.356;147.657;0.000;15.59;68.04
68.10;49;58.679;129.605;0.000;6.85;65.83
68.10;50;74.148;167.217;0.000;42.51;68.63
68.10;51;63.056;134.249;0.000;13.41;290.88
68.10;52;56.446;124.810;0.000;54.09;0.87
68.10;53;42.240;132.389;0.000;55.63;180.69
68.10;54;51.839;114.000;0.000;19.19;67.43
68.10;55;-2.580;123.426;0.000;51.10;1.50
68.10;56;117.554;133.476;0.000;55.41;181.07
68.10;57;-30.299;123.209;0.000;47.44;359.89
68.10;58;140.723;133.909;0.000;55.37;181.07
68.10;59;-50.201;123.153;0.000;48.31;0.25
68.10;60;164.471;134.353;0.000;52.36;181.07
68.10;61;-69.071;123.071;0.000;49.07;0.25
68.10;62;111.911;273.432;0.000;40.82;246.13
68.10;63;-0.722;-3.955;0.000;54.77;67.22
68.20;26;92.948;212.377;0.000;50.00;67.23
68.20;34;53.165;135.399;0.000;0.00;246.05
68.20;37;55.140;141.127;0.000;0.00;241.25
68.20;39;-106.244;126.791;0.000;52.93;182.46
68.20;40;-71.579;128.282;0.000;49.63;182.46
68.20;41;205.857;128.900;0.000;55.90;1.64
68.20;42;74.028;129.123;0.000;0.00;181.21
68.20;43;57.972;146.371;0.000;0.00;247.60
68.20;44;171.079;127.907;0.000;56.92;1.64
68.20;45;125.715;126.611;0.000;48.10;1.64
68.20;46;-17.854;130.435;0.000;52.10;182.11
68.20;47;33.115;87.010;0.000;46.90;247.82
68.20;48;66.520;148.071;0.000;16.48;68.08
68.20;49;58.761;129.788;0.000;7.62;65.82
68.20;50;74.590;168.319;0.000;43.01;68.52
68.20;51;63.276;133.927;0.000;14.36;292.23
68.20;52;57.948;124.832;0.000;54.08;0.87
68.20;53;40.696;132.361;0.000;55.55;180.80
68.20;54;52.040;114.489;0.000;18.89;67.44
68.20;55;-1.160;123.465;0.000;51.16;1.52
68.20;56;116.016;133.447;0.000;55.37;181.07
68.20;57;-28.982;123.184;0.000;47.37;359.63
68.20;58;139.185;133.880;0.000;55.44;181.07
68.20;59;-48.860;123.158;0.000;48.23;0.25
68.20;60;163.018;134.326;0.000;52.30;181.07
68.20;61;-67.709;123.077;0.000;48.99;0.25
68.20;62;111.450;272.389;0.000;41.31;246.13
68.20;63;-0.133;-2.551;0.000;54.82;67.22
68.30;26;93.473;213.661;0.000;49.91;67.38
68.30;34;53.165;135.399;0.000;0.00;246.05
68.30;37;55.140;141.127;0.000;0.00;241.25
68.30;39;-107.712;126.728;0.000;52.85;182.46
68.30;40;-72.958;128.223;0.000;49.72;182.46
68.30;41;207.409;128.945;0.000;55.94;1.64
68.30;42;74.028;129.123;0.000;0.00;181.21
68.30;43;57.972;146.371;0.000;0.00;247.60
68.30;44;172.660;127.952;0.000;56.91;1.64
68.30;45;127.051;126.649;0.000;48.16;1.64
68.30;46;-19.301;130.381;0.000;52.15;182.11
68.30;47;32.618;85.801;0.000;47.17;247.78
68.30;48;66.694;148.507;0.000;17.36;68.11
68.30;49;58.853;129.992;0.000;8.47;65.81
68.30;50;75.036;169.435;0.000;43.50;68.44
68.30;51;63.508;133.583;0.000;15.30;293.47
68.30;52;59.450;124.855;0.000;54.07;0.87
68.30;53;39.155;132.331;0.000;55.47;180.90
68.30;54;52.239;114.970;0.000;18.62;67.44
68.30;55;0.261;123.503;0.000;51.21;1.52
68.30;56;114.478;133.418;0.000;55.34;181.07
68.30;57;-27.667;123.161;0.000;47.38;359.46
68.30;58;137.644;133.851;0.000;55.49;181.07
68.30;59;-47.521;123.164;0.000;48.16;0.25
68.30;60;161.566;134.299;0.000;52.23;181.07
68.30;61;-66.349;123.083;0.000;48.91;0.25
68.30;62;110.982;271.333;0.000;41.80;246.13
68.30;63;0.457;-1.146;0.000;54.87;67.22
68.40;26;93.991;214.946;0.000;49.81;67.57
68.40;34;53.165;135.399;0.000;0.00;246.05
68.40;37;55.140;141.127;0.000;0.00;241.25
68.40;39;-109.177;126.665;0.000;52.76;182.46
68.40;40;-74.339;128.164;0.000;49.81;182.46
68.40;41;208.963;128.989;0.000;55.98;1.64
68.40;42;74.028;129.123;0.000;0.00;181.21
68.40;43;57.972;146.371;0.000;0.00;247.60
68.40;44;174.241;127.997;0.000;56.99;1.64
68.40;45;128.389;126.687;0.000;48.23;1.64
68.40;46;-20.749;130.328;0.000;52.20;182.11
68.40;47;32.119;84.587;0.000;47.38;247.75
68.40;48;66.877;148.966;0.000;18.22;68.13
68.40;49;58.955;130.218;0.000;9.39;65.81
68.40;50;75.487;170.563;0.000;44.00;68.38
68.40;51;63.752;133.216;0.000;16.22;294.60
68.40;52;60.951;124.878;0.000;54.06;0.88
68.40;53;37.615;132.297;0.000;55.38;181.03
68.40;54;52.435;115.445;0.000;18.38;67.45
68.40;55;1.684;123.541;0.000;51.26;1.53
68.40;56;112.942;133.390;0.000;55.30;181.07
68.40;57;-26.350;123.139;0.000;47.44;359.34
68.40;58;136.102;133.823;0.000;55.55;181.07
68.40;59;-46.184;123.170;0.000;48.15;0.25
68.40;60;160.116;134.272;0.000;52.17;181.07
68.40;61;-64.992;123.089;0.000;48.83;0.25
68.40;62;110.510;270.265;0.000;42.28;246.13
68.40;63;1.048;0.260;0.000;54.92;67.22
68.50;26;94.508;216.228;0.000;49.71;67.70
68.50;34;53.165;135.399;0.000;0.00;246.05
68.50;37;55.140;141.127;0.000;0.00;241.25
68.50;39;-110.640;126.602;0.000;52.68;182.46
68.50;40;-75.722;128.104;0.000;49.90;182.46
68.50;41;210.518;129.034;0.000;56.02;1.64
68.50;42;74.028;129.123;0.000;0.00;181.21
68.50;43;57.972;146.371;0.000;0.00;247.60
68.50;44;175.824;128.042;0.000;57.08;1.64
68.50;45;129.729;126.725;0.000;48.29;1.64
68.50;46;-22.199;130.274;0.000;52.26;182.11
68.50;47;31.619;83.368;0.000;47.51;247.73
68.50;48;67.069;149.448;0.000;19.07;68.15
68.50;49;59.068;130.469;0.000;10.39;65.81
68.50;50;75.943;171.705;0.000;44.49;68.34
68.50;51;64.040;132.848;0.000;17.13;296.19
68.50;52;62.453;124.903;0.000;54.05;0.89
68.50;53;36.079;132.258;0.000;55.30;181.16
68.50;54;52.629;115.914;0.000;18.18;67.46
68.50;55;3.108;123.580;0.000;51.32;1.53
68.50;56;111.406;133.361;0.000;55.26;181.07
68.50;57;-25.031;123.118;0.000;47.51;359.27
68.50;58;134.559;133.794;0.000;55.60;181.07
68.50;59;-44.846;123.176;0.000;48.14;0.25
68.50;60;158.668;134.245;0.000;52.11;181.07
68.50;61;-63.635;123.095;0.000;48.82;0.25
68.50;62;110.032;269.185;0.000;42.76;246.13
68.50;63;1.638;1.667;0.000;54.97;67.22
68.50;64;-109.974;122.895;0.000;49.85;0.25
68.60;26;95.025;217.507;0.000;49.61;67.78
68.60;34;53.165;135.399;0.000;0.00;246.05
68.60;37;55.140;141.127;0.000;0.00;241.25
68.60;40;-77.108;128.045;0.000;49.99;182.46
68.60;41;212.074;129.078;0.000;56.07;1.64
68.60;42;74.028;129.123;0.000;0.00;181.21
68.60;43;57.972;146.371;0.000;0.00;247.60
68.60;44;177.410;128.088;0.000;57.10;1.64
68.60;45;131.071;126.764;0.000;48.36;1.64
68.60;46;-23.651;130.221;0.000;52.31;182.11
68.60;47;31.118;82.146;0.000;47.58;247.72
68.60;48;67.269;149.950;0.000;19.91;68.17
68.60;49;59.192;130.745;0.000;11.45;65.80
68.60;50;76.404;172.859;0.000;44.97;68.32
68.60;51;64.352;132.466;0.000;18.03;297.81
68.60;52;63.954;124.928;0.000;54.04;0.91
68.60;53;34.544;132.216;0.000;55.22;181.29
68.60;54;52.823;116.378;0.000;18.01;67.45
68.60;55;4.534;123.618;0.000;51.37;1.53
68.60;56;109.872;133.332;0.000;55.23;181.07
68.60;57;-23.711;123.097;0.000;47.58;359.22
68.60;58;133.014;133.765;0.000;55.60;181.07
68.60;59;-43.509;123.182;0.000;48.14;0.25
68.60;60;157.222;134.218;0.000;52.04;181.07
68.60;61;-62.279;123.101;0.000;48.81;0.25
68.60;62;109.549;268.092;0.000;43.24;246.13
68.60;63;2.230;3.075;0.000;55.02;67.22
68.60;64;-108.587;122.901;0.000;50.05;0.25
68.70;26;95.541;218.783;0.000;49.52;67.84
68.70;34;53.165;135.399;0.000;0.00;246.05
68.70;37;55.140;141.127;0.000;0.00;241.25
